invoice_id,booking_id,customer_id,invoice_date,due_date,payment_terms_days,room_revenue_jpy,ancillary_revenue_jpy,invoice_amount_jpy
2082,2082,1083,2025-02-19,2025-03-21,30,26102.0,8402.0,34504.0
2083,2083,1124,2025-02-19,2025-03-21,30,61748.0,20283.0,82031.0
2084,2084,1006,2025-02-21,2025-03-23,30,51112.0,7272.0,58384.0
2085,2085,1039,2025-02-18,2025-03-20,30,13154.0,3337.0,16491.0
2086,2086,1072,2025-02-20,2025-03-22,30,35193.0,5586.0,40779.0
2087,2087,1064,2025-02-19,2025-04-05,45,59960.0,14398.0,74358.0
2088,2088,1048,2025-02-22,2025-04-08,45,196330.0,74536.0,270866.0
2089,2089,1042,2025-02-18,2025-04-04,45,25805.0,8450.0,34255.0
2090,2090,1012,2025-02-20,2025-03-22,30,72948.0,13064.0,86012.0
2091,2091,1120,2025-02-21,2025-03-23,30,60620.0,10991.0,71611.0
2092,2092,1006,2025-02-18,2025-03-20,30,15852.0,5329.0,21181.0
2093,2093,1104,2025-02-21,2025-03-23,30,47936.0,10856.0,58792.0
2094,2094,1075,2025-02-20,2025-03-22,30,41622.0,5903.0,47525.0
2095,2095,1124,2025-02-18,2025-03-20,30,12690.0,2618.0,15308.0
2096,2096,1067,2025-02-19,2025-03-21,30,42134.0,5787.0,47921.0
2097,2097,1094,2025-02-19,2025-03-06,15,39366.0,8178.0,47544.0
2098,2098,1092,2025-02-18,2025-04-04,45,18208.0,6831.0,25039.0
2099,2099,1027,2025-02-19,2025-03-21,30,23522.0,8179.0,31701.0
2100,2100,1060,2025-02-19,2025-03-21,30,18912.0,2334.0,21246.0
2101,2101,1027,2025-02-19,2025-03-21,30,35932.0,9303.0,45235.0
2102,2102,1091,2025-02-21,2025-03-08,15,89397.0,32857.0,122254.0
2103,2103,1118,2025-02-19,2025-03-21,30,14892.0,5506.0,20398.0
2104,2104,1026,2025-02-22,2025-03-24,30,45216.0,13481.0,58697.0
2105,2105,1022,2025-02-19,2025-03-21,30,33256.0,4166.0,37422.0
2106,2106,1014,2025-02-23,2025-03-10,15,98555.0,28648.0,127203.0
2107,2107,1024,2025-02-19,2025-03-21,30,19379.0,4875.0,24254.0
2108,2108,1071,2025-02-20,2025-04-06,45,24692.0,4190.0,28882.0
2109,2109,1065,2025-02-20,2025-03-22,30,26114.0,7698.0,33812.0
2110,2110,1049,2025-02-19,2025-03-06,15,12430.0,2704.0,15134.0
2111,2111,1052,2025-02-20,2025-03-07,15,37482.0,13955.0,51437.0
2112,2112,1007,2025-02-19,2025-03-21,30,12167.0,2876.0,15043.0
2113,2113,1007,2025-02-23,2025-03-25,30,91585.0,14987.0,106572.0
2114,2114,1113,2025-02-20,2025-03-22,30,47416.0,16018.0,63434.0
2115,2115,1013,2025-02-21,2025-03-23,30,54489.0,19890.0,74379.0
2116,2116,1027,2025-02-21,2025-03-23,30,36090.0,6363.0,42453.0
2117,2117,1094,2025-02-19,2025-03-06,15,12669.0,3399.0,16068.0
2118,2118,1110,2025-02-19,2025-03-21,30,11456.0,2545.0,14001.0
2119,2119,1009,2025-02-19,2025-03-06,15,22997.0,6140.0,29137.0
2120,2120,1055,2025-02-19,2025-03-21,30,14107.0,1935.0,16042.0
2121,2121,1010,2025-02-19,2025-03-21,30,12298.0,2632.0,14930.0
2122,2122,1001,2025-02-21,2025-03-08,15,35889.0,5271.0,41160.0
2123,2123,1105,2025-02-19,2025-03-21,30,19736.0,3885.0,23621.0
2124,2124,1097,2025-02-21,2025-03-23,30,38439.0,13341.0,51780.0
2125,2125,1095,2025-02-19,2025-03-21,30,13836.0,3591.0,17427.0
2126,2126,1033,2025-02-20,2025-03-22,30,22436.0,7634.0,30070.0
2127,2127,1091,2025-02-19,2025-03-21,30,12227.0,2108.0,14335.0
2128,2128,1062,2025-02-20,2025-03-22,30,27882.0,8641.0,36523.0
2129,2129,1003,2025-02-21,2025-03-23,30,33567.0,5118.0,38685.0
2130,2130,1004,2025-02-20,2025-04-06,45,27202.0,3281.0,30483.0
2131,2131,1047,2025-02-21,2025-03-08,15,37845.0,8872.0,46717.0
2132,2132,1036,2025-02-19,2025-03-21,30,12302.0,1901.0,14203.0
2133,2133,1058,2025-02-21,2025-03-08,15,77916.0,16316.0,94232.0
2134,2134,1043,2025-02-22,2025-04-08,45,107540.0,30238.0,137778.0
2135,2135,1067,2025-02-21,2025-03-23,30,25086.0,7301.0,32387.0
2136,2136,1102,2025-02-22,2025-03-09,15,56391.0,19525.0,75916.0
2137,2137,1064,2025-02-24,2025-03-11,15,60055.0,16417.0,76472.0
2138,2138,1067,2025-02-20,2025-03-07,15,30492.0,8095.0,38587.0
2139,2139,1103,2025-02-21,2025-03-23,30,49496.0,9059.0,58555.0
2140,2140,1106,2025-02-21,2025-03-23,30,26876.0,5602.0,32478.0
2141,2141,1001,2025-02-20,2025-03-22,30,16441.0,2781.0,19222.0
2142,2142,1101,2025-02-20,2025-03-07,15,13280.0,2664.0,15944.0
2143,2143,1035,2025-02-22,2025-03-24,30,77346.0,11152.0,88498.0
2144,2144,1118,2025-02-22,2025-03-09,15,39015.0,10591.0,49606.0
2145,2145,1082,2025-02-20,2025-03-22,30,11520.0,2464.0,13984.0
2146,2146,1115,2025-02-21,2025-04-07,45,28228.0,6888.0,35116.0
2147,2147,1042,2025-02-20,2025-03-07,15,11246.0,3000.0,14246.0
2148,2148,1033,2025-02-20,2025-04-06,45,30682.0,5264.0,35946.0
2149,2149,1081,2025-02-21,2025-04-07,45,27548.0,6484.0,34032.0
2150,2150,1107,2025-02-20,2025-03-22,30,13320.0,3862.0,17182.0
2151,2151,1092,2025-02-20,2025-04-06,45,11734.0,3932.0,15666.0
2152,2152,1124,2025-02-21,2025-04-07,45,29662.0,8240.0,37902.0
2153,2153,1097,2025-02-20,2025-04-06,45,13670.0,1852.0,15522.0
2154,2154,1075,2025-02-23,2025-03-25,30,49484.0,13890.0,63374.0
2155,2155,1097,2025-02-20,2025-03-22,30,17276.0,4523.0,21799.0
2156,2156,1060,2025-02-20,2025-04-06,45,31340.0,4367.0,35707.0
2157,2157,1107,2025-02-23,2025-04-09,45,132056.0,37700.0,169756.0
2158,2158,1106,2025-02-20,2025-03-07,15,25527.0,7133.0,32660.0
2159,2159,1087,2025-02-21,2025-03-23,30,28384.0,3906.0,32290.0
2160,2160,1067,2025-02-22,2025-04-08,45,57906.0,18141.0,76047.0
2161,2161,1110,2025-02-22,2025-03-24,30,38703.0,7942.0,46645.0
2162,2162,1120,2025-02-21,2025-03-23,30,28296.0,9274.0,37570.0
2163,2163,1078,2025-02-21,2025-04-07,45,25312.0,4248.0,29560.0
2164,2164,1014,2025-02-21,2025-03-08,15,50622.0,7618.0,58240.0
2165,2165,1052,2025-02-22,2025-04-08,45,39405.0,11823.0,51228.0
2166,2166,1109,2025-02-20,2025-03-22,30,18657.0,5787.0,24444.0
2167,2167,1056,2025-02-22,2025-03-09,15,59079.0,18576.0,77655.0
2168,2168,1096,2025-02-20,2025-03-22,30,11566.0,1672.0,13238.0
2169,2169,1038,2025-02-20,2025-03-22,30,16798.0,5861.0,22659.0
2170,2170,1048,2025-02-20,2025-03-22,30,12317.0,3544.0,15861.0
2171,2171,1055,2025-02-21,2025-04-07,45,39188.0,14438.0,53626.0
2172,2172,1050,2025-02-20,2025-03-07,15,13306.0,2321.0,15627.0
2173,2173,1006,2025-02-20,2025-03-22,30,13752.0,2797.0,16549.0
2174,2174,1113,2025-02-21,2025-04-07,45,47100.0,13663.0,60763.0
2175,2175,1065,2025-02-20,2025-04-06,45,16585.0,2819.0,19404.0
2176,2176,1020,2025-02-24,2025-03-26,30,48100.0,9225.0,57325.0
2177,2177,1092,2025-02-23,2025-03-10,15,37797.0,11805.0,49602.0
2178,2178,1009,2025-02-21,2025-03-23,30,22803.0,3090.0,25893.0
2179,2179,1061,2025-02-22,2025-03-24,30,42900.0,15988.0,58888.0
2180,2180,1034,2025-02-21,2025-03-23,30,16243.0,5400.0,21643.0
2181,2181,1045,2025-02-21,2025-04-07,45,12585.0,4429.0,17014.0
2182,2182,1030,2025-02-23,2025-03-25,30,62253.0,16918.0,79171.0
2183,2183,1061,2025-02-21,2025-03-23,30,12953.0,3565.0,16518.0
2184,2184,1014,2025-02-21,2025-03-23,30,14215.0,4425.0,18640.0
2185,2185,1097,2025-02-21,2025-03-08,15,23508.0,7026.0,30534.0
2186,2186,1096,2025-02-24,2025-03-26,30,101192.0,28666.0,129858.0
2187,2187,1108,2025-02-23,2025-03-25,30,38787.0,7116.0,45903.0
2188,2188,1082,2025-02-21,2025-03-23,30,12136.0,2131.0,14267.0
2189,2189,1057,2025-02-21,2025-03-23,30,18646.0,4042.0,22688.0
2190,2190,1102,2025-02-21,2025-03-08,15,16748.0,2200.0,18948.0
2191,2191,1086,2025-02-22,2025-03-24,30,26300.0,5713.0,32013.0
2192,2192,1073,2025-02-21,2025-03-23,30,14395.0,5431.0,19826.0
2193,2193,1094,2025-02-21,2025-03-23,30,18484.0,3239.0,21723.0
2194,2194,1106,2025-02-23,2025-03-25,30,77421.0,27186.0,104607.0
2195,2195,1072,2025-02-22,2025-03-24,30,26584.0,3684.0,30268.0
2196,2196,1073,2025-02-23,2025-04-09,45,67188.0,19789.0,86977.0
2197,2197,1016,2025-02-23,2025-03-10,15,33567.0,6661.0,40228.0
2198,2198,1038,2025-02-21,2025-03-23,30,21105.0,4052.0,25157.0
2199,2199,1009,2025-02-21,2025-03-23,30,25830.0,4412.0,30242.0
2200,2200,1067,2025-02-21,2025-03-08,15,23831.0,7586.0,31417.0
2201,2201,1008,2025-02-22,2025-03-09,15,49954.0,12286.0,62240.0
2202,2202,1084,2025-02-24,2025-03-11,15,89332.0,18295.0,107627.0
2203,2203,1043,2025-02-21,2025-03-08,15,11518.0,3989.0,15507.0
2204,2204,1097,2025-02-21,2025-03-08,15,26037.0,4404.0,30441.0
2205,2205,1010,2025-02-24,2025-04-10,45,68792.0,15735.0,84527.0
2206,2206,1045,2025-02-22,2025-03-24,30,69160.0,11443.0,80603.0
2207,2207,1079,2025-02-24,2025-03-26,30,88552.0,24147.0,112699.0
2208,2208,1014,2025-02-24,2025-03-11,15,110116.0,24006.0,134122.0
2209,2209,1056,2025-02-22,2025-03-09,15,27658.0,9860.0,37518.0
2210,2210,1004,2025-02-23,2025-03-10,15,38928.0,14190.0,53118.0
2211,2211,1111,2025-02-23,2025-03-25,30,114309.0,36558.0,150867.0
2212,2212,1049,2025-02-23,2025-03-25,30,34965.0,9592.0,44557.0
2213,2213,1018,2025-02-22,2025-04-08,45,37126.0,13551.0,50677.0
2214,2214,1044,2025-02-21,2025-03-23,30,13425.0,2314.0,15739.0
2215,2215,1076,2025-02-21,2025-03-08,15,12113.0,3034.0,15147.0
2216,2216,1006,2025-02-22,2025-03-24,30,26190.0,9368.0,35558.0
2217,2217,1105,2025-02-21,2025-04-07,45,22954.0,6580.0,29534.0
2218,2218,1078,2025-02-21,2025-03-23,30,12471.0,2991.0,15462.0
2219,2219,1078,2025-02-21,2025-03-23,30,19652.0,3365.0,23017.0
2220,2220,1027,2025-02-23,2025-04-09,45,44307.0,14313.0,58620.0
2221,2221,1118,2025-02-23,2025-03-25,30,60012.0,18003.0,78015.0
2222,2222,1112,2025-02-22,2025-03-09,15,47164.0,16446.0,63610.0
2223,2223,1090,2025-02-22,2025-03-24,30,39566.0,7089.0,46655.0
2224,2224,1063,2025-02-21,2025-03-23,30,15342.0,5134.0,20476.0
2225,2225,1125,2025-02-21,2025-03-23,30,13969.0,4413.0,18382.0
2226,2226,1101,2025-02-21,2025-03-23,30,20096.0,6627.0,26723.0
2227,2227,1084,2025-02-25,2025-03-27,30,68915.0,13289.0,82204.0
2228,2228,1076,2025-02-25,2025-03-27,30,95015.0,20163.0,115178.0
2229,2229,1064,2025-02-24,2025-03-11,15,37194.0,13284.0,50478.0
2230,2230,1029,2025-02-23,2025-03-10,15,28030.0,3974.0,32004.0
2231,2231,1070,2025-02-22,2025-04-08,45,13467.0,1910.0,15377.0
2232,2232,1097,2025-02-25,2025-03-12,15,75220.0,10513.0,85733.0
2233,2233,1097,2025-02-25,2025-04-11,45,105200.0,27407.0,132607.0
2234,2234,1111,2025-02-24,2025-03-26,30,34179.0,10329.0,44508.0
2235,2235,1050,2025-02-24,2025-03-11,15,39318.0,8230.0,47548.0
2236,2236,1121,2025-02-25,2025-03-27,30,102568.0,23166.0,125734.0
2237,2237,1123,2025-02-23,2025-04-09,45,37072.0,12042.0,49114.0
2238,2238,1017,2025-02-24,2025-04-10,45,35610.0,7439.0,43049.0
2239,2239,1099,2025-02-22,2025-04-08,45,24166.0,7366.0,31532.0
2240,2240,1079,2025-02-22,2025-03-24,30,23737.0,2999.0,26736.0
2241,2241,1002,2025-02-22,2025-03-24,30,11655.0,2312.0,13967.0
2242,2242,1034,2025-02-23,2025-04-09,45,22448.0,7892.0,30340.0
2243,2243,1046,2025-02-23,2025-03-25,30,65812.0,21786.0,87598.0
2244,2244,1008,2025-02-24,2025-03-26,30,55269.0,12416.0,67685.0
2245,2245,1057,2025-02-22,2025-03-24,30,14945.0,4930.0,19875.0
2246,2246,1112,2025-02-24,2025-03-26,30,35562.0,7105.0,42667.0
2247,2247,1030,2025-02-22,2025-03-24,30,19884.0,2471.0,22355.0
2248,2248,1111,2025-02-22,2025-03-24,30,11580.0,3196.0,14776.0
2249,2249,1034,2025-02-22,2025-03-24,30,12994.0,2144.0,15138.0
2250,2250,1109,2025-02-22,2025-03-24,30,30235.0,10961.0,41196.0
2251,2251,1057,2025-02-24,2025-03-26,30,37236.0,10336.0,47572.0
2252,2252,1074,2025-02-22,2025-04-08,45,12979.0,3052.0,16031.0
2253,2253,1019,2025-02-24,2025-03-26,30,34053.0,9125.0,43178.0
2254,2254,1125,2025-02-23,2025-03-25,30,22084.0,2922.0,25006.0
2255,2255,1021,2025-02-24,2025-03-26,30,42126.0,8220.0,50346.0
2256,2256,1076,2025-02-22,2025-03-24,30,12416.0,2542.0,14958.0
2257,2257,1066,2025-02-23,2025-04-09,45,21782.0,2764.0,24546.0
2258,2258,1049,2025-02-24,2025-04-10,45,95688.0,20147.0,115835.0
2259,2259,1011,2025-02-22,2025-03-24,30,25583.0,5385.0,30968.0
2260,2260,1073,2025-02-26,2025-03-28,30,150575.0,34414.0,184989.0
2261,2261,1109,2025-02-23,2025-03-10,15,32636.0,6768.0,39404.0
2262,2262,1085,2025-02-24,2025-04-10,45,80757.0,30117.0,110874.0
2263,2263,1032,2025-02-23,2025-03-25,30,38062.0,11596.0,49658.0
2264,2264,1030,2025-02-24,2025-03-26,30,35781.0,9185.0,44966.0
2265,2265,1113,2025-02-24,2025-03-26,30,38226.0,6799.0,45025.0
2266,2266,1010,2025-02-22,2025-03-24,30,14292.0,2881.0,17173.0
2267,2267,1073,2025-02-24,2025-04-10,45,69897.0,24435.0,94332.0
2268,2268,1087,2025-02-27,2025-03-29,30,161895.0,46561.0,208456.0
2269,2269,1037,2025-02-23,2025-03-25,30,21623.0,7744.0,29367.0
2270,2270,1064,2025-02-23,2025-04-09,45,12077.0,1648.0,13725.0
2271,2271,1113,2025-02-25,2025-03-12,15,55122.0,18483.0,73605.0
2272,2272,1061,2025-02-23,2025-03-25,30,12805.0,1989.0,14794.0
2273,2273,1056,2025-02-23,2025-04-09,45,16090.0,4943.0,21033.0
2274,2274,1050,2025-02-23,2025-04-09,45,11413.0,2315.0,13728.0
2275,2275,1072,2025-02-24,2025-04-10,45,50136.0,18132.0,68268.0
2276,2276,1078,2025-02-23,2025-03-10,15,13065.0,1873.0,14938.0
2277,2277,1095,2025-02-27,2025-03-29,30,86055.0,30526.0,116581.0
2278,2278,1056,2025-02-26,2025-03-28,30,92144.0,23329.0,115473.0
2279,2279,1024,2025-02-24,2025-03-11,15,22864.0,3339.0,26203.0
2280,2280,1001,2025-02-24,2025-03-26,30,35110.0,11015.0,46125.0
2281,2281,1049,2025-02-24,2025-04-10,45,36700.0,7916.0,44616.0
2282,2282,1030,2025-02-23,2025-03-25,30,12331.0,1559.0,13890.0
2283,2283,1115,2025-02-23,2025-03-25,30,14363.0,3268.0,17631.0
2284,2284,1097,2025-02-24,2025-03-26,30,36164.0,9752.0,45916.0
2285,2285,1095,2025-02-23,2025-03-10,15,13622.0,4248.0,17870.0
2286,2286,1041,2025-02-25,2025-03-12,15,73695.0,27986.0,101681.0
2287,2287,1036,2025-02-23,2025-03-25,30,14700.0,3530.0,18230.0
2288,2288,1078,2025-02-23,2025-03-25,30,19459.0,4231.0,23690.0
2289,2289,1019,2025-02-26,2025-03-28,30,71900.0,26798.0,98698.0
2290,2290,1006,2025-02-24,2025-03-26,30,26634.0,5772.0,32406.0
2291,2291,1001,2025-02-24,2025-03-26,30,55372.0,8911.0,64283.0
2292,2292,1055,2025-02-25,2025-03-12,15,53067.0,15167.0,68234.0
2293,2293,1038,2025-02-24,2025-03-26,30,43814.0,13220.0,57034.0
2294,2294,1064,2025-02-25,2025-03-27,30,85182.0,26051.0,111233.0
2295,2295,1094,2025-02-26,2025-03-28,30,56408.0,8143.0,64551.0
2296,2296,1010,2025-02-27,2025-04-13,45,91810.0,34887.0,126697.0
2297,2297,1081,2025-02-24,2025-03-11,15,23866.0,3587.0,27453.0
2298,2298,1005,2025-02-25,2025-03-27,30,51657.0,6728.0,58385.0
2299,2299,1041,2025-02-26,2025-03-13,15,42696.0,8581.0,51277.0
2300,2300,1081,2025-02-24,2025-03-26,30,21830.0,5643.0,27473.0
2301,2301,1121,2025-02-23,2025-03-25,30,10891.0,3679.0,14570.0
2302,2302,1064,2025-02-23,2025-03-10,15,12002.0,3701.0,15703.0
2303,2303,1122,2025-02-23,2025-04-09,45,12713.0,3733.0,16446.0
2304,2304,1079,2025-02-25,2025-03-27,30,50502.0,9331.0,59833.0
2305,2305,1034,2025-02-23,2025-03-25,30,13121.0,3389.0,16510.0
2306,2306,1123,2025-02-24,2025-03-26,30,34696.0,12307.0,47003.0
2307,2307,1038,2025-02-23,2025-03-25,30,13663.0,2765.0,16428.0
2308,2308,1038,2025-02-24,2025-03-11,15,33788.0,5291.0,39079.0
2309,2309,1097,2025-02-23,2025-03-25,30,11919.0,4290.0,16209.0
2310,2310,1023,2025-02-24,2025-03-11,15,36850.0,5630.0,42480.0
2311,2311,1090,2025-02-23,2025-04-09,45,13714.0,3423.0,17137.0
2312,2312,1077,2025-02-23,2025-03-10,15,13734.0,5125.0,18859.0
2313,2313,1101,2025-02-24,2025-03-26,30,10527.0,2231.0,12758.0
2314,2314,1087,2025-02-25,2025-04-11,45,25100.0,4528.0,29628.0
2315,2315,1035,2025-02-25,2025-03-12,15,21708.0,7978.0,29686.0
2316,2316,1006,2025-02-24,2025-03-26,30,20331.0,6090.0,26421.0
2317,2317,1081,2025-02-25,2025-03-12,15,25988.0,9857.0,35845.0
2318,2318,1017,2025-02-28,2025-03-15,15,66225.0,18416.0,84641.0
2319,2319,1091,2025-02-24,2025-03-11,15,18607.0,4370.0,22977.0
2320,2320,1009,2025-02-25,2025-03-27,30,24466.0,6119.0,30585.0
2321,2321,1069,2025-02-25,2025-03-27,30,37348.0,12004.0,49352.0
2322,2322,1021,2025-02-26,2025-03-28,30,39633.0,10831.0,50464.0
2323,2323,1005,2025-02-24,2025-03-26,30,24798.0,6560.0,31358.0
2324,2324,1065,2025-02-26,2025-03-28,30,78369.0,26852.0,105221.0
2325,2325,1099,2025-02-25,2025-04-11,45,24834.0,4045.0,28879.0
2326,2326,1105,2025-02-24,2025-03-11,15,19409.0,4973.0,24382.0
2327,2327,1011,2025-02-26,2025-03-13,15,96234.0,26600.0,122834.0
2328,2328,1094,2025-02-25,2025-03-27,30,23698.0,3751.0,27449.0
2329,2329,1095,2025-02-24,2025-03-26,30,12191.0,4092.0,16283.0
2330,2330,1110,2025-02-25,2025-03-27,30,35766.0,8738.0,44504.0
2331,2331,1026,2025-02-24,2025-03-26,30,13451.0,4300.0,17751.0
2332,2332,1049,2025-02-28,2025-03-30,30,63845.0,17645.0,81490.0
2333,2333,1117,2025-02-24,2025-03-11,15,11571.0,1830.0,13401.0
2334,2334,1064,2025-02-25,2025-03-12,15,35534.0,12233.0,47767.0
2335,2335,1074,2025-02-28,2025-03-30,30,90215.0,34196.0,124411.0
2336,2336,1048,2025-02-25,2025-03-27,30,46268.0,16661.0,62929.0
2337,2337,1011,2025-02-24,2025-04-10,45,13533.0,3388.0,16921.0
2338,2338,1063,2025-02-24,2025-03-11,15,13771.0,3466.0,17237.0
2339,2339,1108,2025-02-24,2025-03-26,30,19342.0,3168.0,22510.0
2340,2340,1033,2025-02-24,2025-03-26,30,16875.0,4268.0,21143.0
2341,2341,1077,2025-02-26,2025-03-28,30,42468.0,8709.0,51177.0
2342,2342,1097,2025-02-24,2025-03-26,30,13002.0,2897.0,15899.0
2343,2343,1060,2025-02-25,2025-03-27,30,38890.0,6229.0,45119.0
2344,2344,1094,2025-02-25,2025-03-27,30,36256.0,12850.0,49106.0
2345,2345,1021,2025-02-24,2025-03-26,30,11441.0,4134.0,15575.0
2346,2346,1114,2025-02-25,2025-03-27,30,18894.0,4589.0,23483.0
2347,2347,1063,2025-02-25,2025-03-27,30,12287.0,2018.0,14305.0
2348,2348,1038,2025-02-28,2025-03-15,15,52620.0,12646.0,65266.0
2349,2349,1042,2025-02-28,2025-03-30,30,73772.0,19102.0,92874.0
2350,2350,1027,2025-02-26,2025-03-28,30,39058.0,8339.0,47397.0
2351,2351,1078,2025-03-01,2025-03-31,30,173175.0,55232.0,228407.0
2352,2352,1110,2025-02-26,2025-03-13,15,28196.0,5847.0,34043.0
2353,2353,1061,2025-02-25,2025-03-27,30,23871.0,5539.0,29410.0
2354,2354,1040,2025-02-26,2025-03-13,15,30372.0,8285.0,38657.0
2355,2355,1059,2025-02-25,2025-04-11,45,20053.0,3807.0,23860.0
2356,2356,1072,2025-02-25,2025-03-27,30,13171.0,3617.0,16788.0
2357,2357,1025,2025-02-25,2025-03-12,15,26865.0,5636.0,32501.0
2358,2358,1080,2025-02-27,2025-04-13,45,35712.0,9314.0,45026.0
2359,2359,1083,2025-02-28,2025-04-14,45,71052.0,12905.0,83957.0
2360,2360,1034,2025-02-25,2025-04-11,45,18255.0,6918.0,25173.0
2361,2361,1083,2025-02-25,2025-03-27,30,17216.0,3179.0,20395.0
2362,2362,1104,2025-02-25,2025-04-11,45,17407.0,4403.0,21810.0
2363,2363,1027,2025-02-26,2025-03-28,30,35502.0,11331.0,46833.0
2364,2364,1019,2025-02-27,2025-04-13,45,42549.0,11123.0,53672.0
2365,2365,1010,2025-02-26,2025-03-28,30,27282.0,8017.0,35299.0
2366,2366,1042,2025-02-25,2025-03-12,15,22520.0,5192.0,27712.0
2367,2367,1051,2025-02-27,2025-03-29,30,39612.0,5822.0,45434.0
2368,2368,1068,2025-02-26,2025-03-13,15,24370.0,5229.0,29599.0
2369,2369,1022,2025-02-26,2025-03-28,30,27576.0,9463.0,37039.0
2370,2370,1063,2025-02-27,2025-03-29,30,80067.0,19315.0,99382.0
2371,2371,1116,2025-02-25,2025-03-27,30,16806.0,3814.0,20620.0
2372,2372,1086,2025-02-25,2025-03-12,15,11897.0,4155.0,16052.0
2373,2373,1113,2025-02-26,2025-03-28,30,26994.0,9448.0,36442.0
2374,2374,1002,2025-02-28,2025-03-30,30,106996.0,22979.0,129975.0
2375,2375,1076,2025-02-26,2025-04-12,45,28330.0,5611.0,33941.0
2376,2376,1078,2025-02-25,2025-03-27,30,12596.0,1661.0,14257.0
2377,2377,1051,2025-02-26,2025-03-28,30,29866.0,6307.0,36173.0
2378,2378,1106,2025-02-27,2025-03-14,15,32244.0,11893.0,44137.0
2379,2379,1078,2025-02-27,2025-04-13,45,32223.0,12220.0,44443.0
2380,2380,1104,2025-02-26,2025-03-28,30,40268.0,10733.0,51001.0
2381,2381,1092,2025-02-26,2025-03-28,30,22914.0,5553.0,28467.0
2382,2382,1109,2025-02-27,2025-04-13,45,40095.0,10865.0,50960.0
2383,2383,1041,2025-02-26,2025-03-13,15,26854.0,3520.0,30374.0
2384,2384,1003,2025-02-26,2025-03-13,15,26260.0,5239.0,31499.0
2385,2385,1115,2025-02-27,2025-03-29,30,41883.0,14230.0,56113.0
2386,2386,1121,2025-02-28,2025-03-30,30,80268.0,9835.0,90103.0
2387,2387,1008,2025-02-26,2025-03-13,15,35584.0,4606.0,40190.0
2388,2388,1057,2025-02-27,2025-03-29,30,37782.0,9432.0,47214.0
2389,2389,1053,2025-02-26,2025-03-28,30,24460.0,7458.0,31918.0
2390,2390,1045,2025-02-27,2025-03-29,30,40377.0,7349.0,47726.0
2391,2391,1012,2025-02-26,2025-03-28,30,25332.0,8572.0,33904.0
2392,2392,1024,2025-02-26,2025-03-28,30,40810.0,5773.0,46583.0
2393,2393,1022,2025-02-26,2025-03-28,30,27064.0,5499.0,32563.0
2394,2394,1032,2025-02-25,2025-04-11,45,35807.0,8706.0,44513.0
2395,2395,1111,2025-02-27,2025-04-13,45,40332.0,6864.0,47196.0
2396,2396,1023,2025-02-27,2025-03-29,30,42435.0,15023.0,57458.0
2397,2397,1026,2025-02-27,2025-04-13,45,26124.0,5808.0,31932.0
2398,2398,1034,2025-02-26,2025-03-28,30,11955.0,2206.0,14161.0
2399,2399,1107,2025-02-27,2025-04-13,45,25646.0,3554.0,29200.0
2400,2400,1107,2025-02-28,2025-03-30,30,49881.0,12143.0,62024.0
2401,2401,1083,2025-02-26,2025-03-13,15,19969.0,4840.0,24809.0
2402,2402,1090,2025-02-28,2025-04-14,45,96276.0,28038.0,124314.0
2403,2403,1027,2025-02-27,2025-03-14,15,50022.0,15959.0,65981.0
2404,2404,1015,2025-02-27,2025-03-29,30,27712.0,3803.0,31515.0
2405,2405,1073,2025-02-27,2025-03-29,30,34254.0,12222.0,46476.0
2406,2406,1090,2025-02-27,2025-03-14,15,25666.0,5959.0,31625.0
2407,2407,1044,2025-02-27,2025-03-14,15,26548.0,5867.0,32415.0
2408,2408,1040,2025-02-26,2025-03-13,15,19805.0,6041.0,25846.0
2409,2409,1076,2025-02-27,2025-04-13,45,22700.0,6378.0,29078.0
2410,2410,1107,2025-02-27,2025-04-13,45,38324.0,7323.0,45647.0
2411,2411,1006,2025-02-28,2025-03-15,15,34893.0,7810.0,42703.0
2412,2412,1116,2025-03-01,2025-04-15,45,102096.0,37326.0,139422.0
2413,2413,1076,2025-02-26,2025-04-12,45,24978.0,8176.0,33154.0
2414,2414,1114,2025-02-27,2025-03-14,15,27938.0,3354.0,31292.0
2415,2415,1018,2025-02-28,2025-03-15,15,60657.0,8244.0,68901.0
2416,2416,1125,2025-02-26,2025-03-13,15,12257.0,1500.0,13757.0
2417,2417,1059,2025-02-28,2025-03-15,15,36219.0,9322.0,45541.0
2418,2418,1039,2025-02-26,2025-03-28,30,13487.0,4914.0,18401.0
2419,2419,1020,2025-02-26,2025-04-12,45,11153.0,1875.0,13028.0
2420,2420,1062,2025-02-28,2025-03-30,30,57951.0,8787.0,66738.0
2421,2421,1061,2025-02-26,2025-04-12,45,12100.0,3942.0,16042.0
2422,2422,1098,2025-02-28,2025-04-14,45,57084.0,15133.0,72217.0
2423,2423,1042,2025-02-27,2025-03-29,30,54358.0,17122.0,71480.0
2424,2424,1055,2025-02-28,2025-03-30,30,73473.0,19943.0,93416.0
2425,2425,1004,2025-02-27,2025-03-14,15,33034.0,5366.0,38400.0
2426,2426,1048,2025-02-27,2025-03-29,30,20600.0,4662.0,25262.0
2427,2427,1010,2025-02-27,2025-03-29,30,23644.0,5380.0,29024.0
2428,2428,1028,2025-02-26,2025-03-28,30,17534.0,3696.0,21230.0
2429,2429,1040,2025-02-26,2025-03-28,30,12897.0,1668.0,14565.0
